id,name,round,location,sector,website,status,slug
6894,Cambridge Capital Management,,United States,,https://camcapmgt.com,Active,cambridge-capital-management
6895,Cambridge Consultants,,,,https://www.cambridgeconsultants.com/,,cambridge-consultants
3441,Cambridge Innovation Capital,Series A,United Kingdom,,https://www.cic.vc/,,cambridge-innovation-capital
6898,Cambridge Mobile Telematics,,,,https://www.cmtelematics.com,,cambridge-mobile-telematics
6899,Cambridge SPG,,,,https://www.cambridgespg.com/,,cambridge-spg
2058,Camden Partners,"Pre-Seed, Seed, Series A, Series B, Growth",United States,"Software, Health Care, Enterprise, IT, SaaS",https://www.camdenpartners.com/,Active,camden-partners
6901,Camden Property,,,,https://www.camdenliving.com,,camden-property
3442,CA Media,Seed,,,https://camedialp.com,Active,ca-media
1150,Camelback Ventures,"Accelerator, Pre-Seed, Early Stage",United States,"Education, Tech-Enabled Services, Consumer tech, Professional Services Tech , Underrepresented",https://www.camelbackventures.org,Active,camelback-ventures
3443,Camelot Venture Group,"Series A, Series B",United States,,https://www.camelotvg.com/,,camelot-venture-group
6902,Cameron Ventures,,,,https://cameronventuresgroup.co.uk,Active,cameron-ventures
3444,Camp One Ventures,"Seed, Series A, Series B",United States,,https://www.camponeventures.com/?mod=article_inline,,camp-one-ventures
6904,Campus Founders Fund,,United States,,https://www.campusfounders.com/,,campus-founders-fund
2059,Canaan Partners,"Seed, Series A, Series B, Growth",United States,"Enterprise, Health Care, E-Commerce, Life Sciences, Financial Services, IT, Messaging and Telecommunications, Software, Fintech, Agnostic",https://canaan.com,Active,canaan-partners
6905,Canaan Partners Israel,,Israel,,https://www.canaanil.com/,,canaan-partners-israel
6906,Canaccord Genuity Group,,Canada,,https://www.canaccordgenuity.com/,,canaccord-genuity-group
6907,Canada Growth Fund,,,,https://cdev.gc.ca/canada-growth-fund-inc,Active,canada-growth-fund
6908,Canada Pension Plan Investment Board,,,,https://www.cppinvestments.com,,canada-pension-plan-investment-board
6909,Canada's Venture Capital & Private Equity Association,,Canada,,https://www.cvca.ca/,,canada's-venture-capital--private-equity-association
6910,Canadian Business Growth Fund,,,,https://cbgf.com,Active,canadian-business-growth-fund
6913,Canapi Equity Partners,,,,https://www.canapi.com/,,canapi-equity-partners
2060,Canapi Ventures,"Seed, Series A, Series B, Series C, Growth",United States,"Fintech, Software, Financial Services, SaaS",https://www.canapi.com/,Active,canapi-ventures
1151,Canary Ventures,Seed,Brazil,"Agnostic, Software",https://canary.com.br,Active,canary-ventures
6914,Cancer Research Institute,,,,https://www.cancerresearch.org,,cancer-research-institute
2061,Candy Ventures,Seed,,Education,https://candyventures.lu,Active,candy-ventures
6919,Canica,,,,https://www.canica.no/,,canica
6920,CanLab,,,,https://www.canlab.net/,,canlab
6923,Canoe Ventures,,United States,,https://www.canoeventures.com/,,canoe-ventures
2062,Canopy Rivers,"Seed, Series A, Series B, Series C",Canada,Cannabis,https://canopyrivers.com,Active,canopy-rivers
6925,Cantera Capital,,,,https://cantera.co,Active,cantera-capital
6926,Cantos,,,,https://cantos.vc,Active,cantos
3447,Canyon Angels,Pre-Seed,,,https://canyonangels.org,Active,canyon-angels
6927,Canyon Partners,,United States,Real Estate,https://www.canyonpartners.com/,,canyon-partners
625,Capagro,Seed/Early-stage,France,AgroTech,https://capagro.fr/,Active,capagro
1153,Capchase,Series B,United States,SaaS,https://www.capchase.com/,Active,capchase
2063,CapeAlpha,"Seed, Series A, Series B",Russia,Consumer,https://www.cardalpha.com/,Active,capealpha
6929,Capgemini,,,,https://www.capgemini.com/us-en,,capgemini
6930,Cap Horn,,France,,https://caphorn.vc,Active,cap-horn
2064,Capita3,"Pre-Seed, Seed, Series A",United States,"Biotechnology, Health Care, IT",https://www.capita3.com/,Active,capita3
6931,Capital2B Fund,,,,https://www.capital2b.com,,capital2b-fund
3449,Capital300,"Pre-Seed, Seed, Series A",,,https://capital300.com,Active,capital300
2065,Capital 4 Development Partners,"Series A, Series B, Seed",Netherlands,"Underrepresented, Energy, Impact, Agnostic",https://c4dpartners.com,Active,capital-4-development-partners
6932,Capital6 Eagle,,,,https://c6e.fund,Active,capital6-eagle
6934,Capitala Group,,United States,,https://www.capitalagroup.com/about-us,,capitala-group
6935,Capital Alignment Partners,,,,https://capfunds.com,Active,capital-alignment-partners
3450,Capital Angel Network,Pre-Seed,,,https://www.capitalangels.ca/,,capital-angel-network
6936,Capital A Partners,,United States,,https://www.capitalapartners.com/,,capital-a-partners
6937,Capital Catalyst by WEDC,,United States,,https://wedc.org/programs-and-resources/capital-catalyst,,capital-catalyst-by-wedc
2066,Capital C Corporation,Seed,,Fintech,https://capc.com.sg,Active,capital-c-corporation
3451,Capital Community Angels,"Seed, Series A, Pre-Seed",United States,,https://ccangels.org,Active,capital-community-angels
6939,Capital Dynamics,,United States,,https://www.capdyn.com/,,capital-dynamics
6940,Capital Eleven,,,,https://capitaleleven.com,Active,capital-eleven
2067,Capital Factory,"Accelerator, Seed, Series A",United States,"Software, SaaS, Enterprise, Health Care, Agnostic",https://www.capitalfactory.com/,Active,capital-factory
6941,Capitalflow Group,,,,https://capitalflow.ie,Active,capitalflow-group
6942,Capital for Business,,United States,,https://cfb.com,Active,capital-for-business
336,Capital for Colleagues,Early-stage,United Kingdom,Employee-owned Businesses,https://www.capitalforcolleagues.com,Active,capital-for-colleagues
2068,CapitalG,"Seed, Series A, Series B, Growth",United States,"Applications, Privacy and Security, Software, Enterprise, Financial Services, SaaS",https://capitalg.com,Active,capitalg
6943,Capital Grand Est,,,,https://www.capitalgrandest.eu,,capital-grand-est
6944,Capital Group,,,,https://www.capitalgroup.com/,,capital-group
6947,Capital Management Consulting,,,,https://capitalmanagementconsultants.net,Active,capital-management-consulting
6948,Capital Management Partners,,,,http://www.cmpadvisors.com/,Active,capital-management-partners
2069,Capital Midwest Fund,"Seed, Series A, Series B, Series C",United States,"Health Care, Software, SaaS, Enterprise, Biotechnology, Life Sciences, IT, IoT",https://www.capitalmidwest.com/,Active,capital-midwest-fund
979,Capital Mills,Growth,Netherlands,"Digital, IT",https://www.capitalmills.nl,Active,capital-mills
6949,Capital One Growth Ventures,,,,https://growthventures.capitalone.com,,capital-one-growth-ventures
6950,Capital One Ventures,,,,https://growthventures.capitalone.com,,capital-one-ventures
6951,Capital Partners,,United States,,https://www.heartwoodpartners.com/?r=1,,capital-partners
6953,Capital Property Group,,,,https://capitalproperties.com,Active,capital-property-group
6954,Capital Resource Partners,,United States,,https://crp.com,,capital-resource-partners
1154,CapitalT,"Pre-Seed, Seed",,"Climate, Future Work",https://www.capitaltvc.com/,Active,capitalt
6958,Capital Technology Ventures,,,,https://ctventures.com,,capital-technology-ventures
6960,Capital & Venture Resources,,United States,,https://www.capitalvr.com/,,capital--venture-resources
1155,CapitalX,"Seed, Pre-Seed, Series A",United States,Agnostic,https://capitalx.vc,Active,capitalx
6961,Capital Z Partners,,United States,,https://www.capitalz.com/,,capital-z-partners
6962,Capiton,,Germany,,http://www.capiton.com/,Active,capiton
6963,CapMan,,Finland,,https://capman.com,Active,capman
6964,Cap Meridian Ventures,,,,https://venturedeal.com/VentureCapitalFirmProfiles/Cap-Meridian%20Ventures.aspx,,cap-meridian-ventures
352,Capnamic Ventures,Seed/Early-stage,Germany,"Tech, Mobile, Software",https://capnamic.com/,Active,capnamic-ventures
1156,Capria Ventures,"Series A, Series B, Series C",United States,"Agriculture, B2B, B2C, Digital Health, E-Commerce, Education, Fintech, Financial Services, Impact, Logistics, SaaS, ESG, Agnostic",https://capria.vc,Active,capria-ventures
6965,Capricorn Digital Growth,,,,https://capricorn.be/en/channels/quest-for-growth,Active,capricorn-digital-growth
3456,Capricorn Investment Group,"Series A, Series B",United States,,https://capricornllc.com,Active,capricorn-investment-group
6966,Capricorn Partners,,,,https://capricorn.be/en,Active,capricorn-partners
6967,Capricorn's Technology Impact Fund,,,,https://capricornllc.com/technology-impact-funds/,Active,capricorn's-technology-impact-fund
6968,Capri Global,,,,https://www.capriloans.in,,capri-global
6969,Capri Ventures,,,,https://www.capriventures.com/,,capri-ventures
6970,Capstar Ventures,,United States,,https://capstarpartners.com,Active,capstar-ventures
3457,Capstone Partners Korea,Series A,South Korea,,https://cspartners.co.kr,,capstone-partners-korea
6971,CapStreet Group,,United States,,https://capstreet.com,Active,capstreet-group
6972,CapSur Capital,,,,https://capsurcapital.com,Active,capsur-capital
6973,Cap Table Coalition,,,,https://www.captablecoalition.com,,cap-table-coalition
6974,Captain Partners,,,,https://www.captainpartners.com,,captain-partners
3459,Captii Ventures,Seed,Malaysia,,https://captii.vc,Active,captii-ventures
3460,Cap Vista,Seed,,,https://www.capvista.com.sg/,,cap-vista
6975,CapX Partners,,United States,,https://www.capxpartners.com/,,capx-partners
6976,Caravela Capital,,,,https://caravela.capital,Active,caravela-capital
6980,Carbon Drawdown Initiative,,,,https://www.carbon-drawdown.de/home-en,,carbon-drawdown-initiative
6981,Carbon Removal Partners,,,,https://www.carbonremoval.partners,,carbon-removal-partners
6982,Carbon Silicon Ventures,,,,https://siliconventures.vc,,carbon-silicon-ventures
2071,Carbon Ventures,Seed,United States,"Energy, Infrastructure, Transportation, Software, SaaS, Real Estate, Applications",https://carbonventures.vc,Active,carbon-ventures
6983,Cardano,,,,https://cardano.org,Active,cardano
2072,Cardinal Capital,Seed,United States,Agriculture,https://www.cardcap.com/,Active,cardinal-capital
6985,CardinalStone Capital Advisers,,,,https://cardinalstonepe.com,Active,cardinalstone-capital-advisers
6986,Card Sound Capital,,,,https://cardsoundcapital.com,Active,card-sound-capital
1158,Cardumen Capital,"Pre-Seed, Seed, Series A",Israel,"AI, Deep Tech, Software, Analytics, IoT, SaaS, Robotics",https://www.cardumencapital.com/,Active,cardumen-capital
3462,Care Capital,"Series A, Series B, Series C, Growth",United States,,https://carecapital.com,Active,care-capital
6988,CareCredit,,,,https://www.carecredit.com/,,carecredit
6989,CareFirst BlueCross BlueShield,,,,https://individual.carefirst.com/individuals-families/home.page,,carefirst-bluecross-blueshield
6990,Cargill,,,,https://www.cargill.com/,,cargill
6991,Cargill Ventures,,United States,,https://www.cargill.com/home,,cargill-ventures
6993,Caribou Property,,,,https://www.cariboupm.com,,caribou-property
6994,Carl Marks Advisors,,,,https://www.carlmarksadvisors.com/,,carl-marks-advisors
6998,Carmignac,,,,https://www.carmignac.com/en_US,,carmignac
6999,Carnegie Arch Capital,,,,https://www.archgroup.com/about/,,carnegie-arch-capital
7000,Carnegie Corporation of New York,,United States,,https://www.carnegie.org/,,carnegie-corporation-of-new-york
3463,Carolina Angel Network,Angel,,,https://www.carolinaangelnetwork.com/,,carolina-angel-network
7001,Carolinas Fintech Ventures,,United States,,https://www.fintechvc.us/,,carolinas-fintech-ventures
7002,Carom Growth Partners,,,,https://www.caromgrowth.com/,,carom-growth-partners
7003,Carousel Capital,,United States,,https://www.carouselcapital.com/,,carousel-capital
3464,Carpediem Capital,Seed,,,https://carpediem-capital.com,Active,carpediem-capital
2073,Carret Private Investments,Seed,,IT,https://carretprivate.com,Active,carret-private-investments
7006,Carrier Global,,,,https://www.carrier.com/carrier/en/worldwide,,carrier-global
7007,Carro,,,,https://carro.co/sg/en,Active,carro
7008,Cartesian Capital Group,,United States,,https://www.cartesiangroup.com/cartesiangroup.com/,,cartesian-capital-group
7009,Carthage Capital Group,,United States,,https://www.carthage.net/,,carthage-capital-group
744,Carthona Capital,Seed/Series A,Australia,Tech,https://www.carthonacapital.com,Active,carthona-capital
7010,Caruso Capital Partners,,United States,,https://caruso.com,Active,caruso-capital-partners
7011,Caruso Foundation,,,,https://caruso.com/family-foundation,Active,caruso-foundation
7013,Carya Venture Partners,,,,https://www.carya.com,,carya-venture-partners
7015,Casa Verde Capital,,United States,"Consumer Goods, Financial Services, Software, Agriculture, Agnostic",https://casaverdecapital.com,Active,casa-verde-capital
7016,Cascade Asset Management Co.,,,,https://xpvwaterpartners.com,,cascade-asset-management-co
7017,Cascade Investments,,United States,,https://ciginc.net,Active,cascade-investments
2074,Cascade Seed Fund,Seed,United States,"Enterprise, SaaS, B2B, Software, IT",https://cascadeseedfund.com,Active,cascade-seed-fund
3466,Cascadia CleanTech Accelerator,Accelerator,United States,,https://cascadiacleantech.org,Active,cascadia-cleantech-accelerator
2075,Casdin Capital,"Series A, Series B, Series C, Growth",United States,"Life Sciences, Health Care, Biotechnology",https://casdincapital.com,Active,casdin-capital
7018,Case Verde,,,,https://www.casaverdejp.com,,case-verde
909,CASHU,Various Stages,United Arab Emirates,Digital Payments,https://piregwan.com/,Active,cashu
544,Caspian Impact Investments,Seed/Early-stage,India,Various sectors,https://caspian.in/,Active,caspian-impact-investments
7019,Cassius Family,,United States,,https://cassius.vc/,Active,cassius-family
3470,CAS Star,"Series A, Series B, Angel",China,,https://www.casstar.com.cn/,,cas-star
7021,Castanea Partners,,United States,,https://www.castaneapartners.com/,,castanea-partners
7022,Castel Capital,,,,https://www.castelcapital.com,,castel-capital
7023,Castellan Group,,,,https://castellangroup.com,Active,castellan-group
7024,Castile Ventures,,United States,,https://www.castileventures.com/,,castile-ventures
7025,Castle Harlan,,United States,,https://castleharlan.com,Active,castle-harlan
2076,Castle Island Ventures,"Seed, Series A, Series B",United States,"Blockchain, Financial Services",https://castleisland.vc,Active,castle-island-ventures
7027,Castlelake,,,,https://www.castlelake.com/,,castlelake
7028,Castle Private Equity,,Switzerland,,https://castlepe.com/en,Active,castle-private-equity
7029,Castor Ventures,,,,https://www.av.vc/,,castor-ventures
7030,Catalus Capital,,,,https://www.cataluscapital.com/,,catalus-capital
7031,Catalyst Hall,,United States,,https://hall-capital.com/private-investment/funds,,catalyst-hall
7032,Catalyst Innovation Lab,,,,https://catalystinnovation.org,Active,catalyst-innovation-lab
7033,Catalyst Investment,,Israel,,https://catalyst-fund.com,Active,catalyst-investment
7034,Catalyst Investments,,,,https://catalyst.com,Active,catalyst-investments
2078,Catalyst Investors,"Seed, Series B",United States,"Enterprise, Software, Digital Media, Agnostic",https://catalyst.com,Active,catalyst-investors
7035,Catalyst Partners,,,,http://catalyst-partners.com/,Active,catalyst-partners
3471,Catalyst Ventures,Seed,Hong Kong,,https://catalystventures.co,Active,catalyst-ventures
7036,Catalytic Impact Foundation,,,,https://www.cifimpact.org/,,catalytic-impact-foundation
2079,Catamount Ventures,"Seed, Series A, Series B",United States,Education,https://www.catamountventures.com/,Active,catamount-ventures
7037,Catapult VC,,,,https://www.catapultvc.com/,,catapult-vc
7038,Catapult Venture Managers,,United Kingdom,,https://catapult-ventures.com,Active,catapult-venture-managers
2080,Catapult Ventures,"Pre-Seed, Seed, Series A, Series B",United States,"Consumer Electronics, Consumer Goods, E-Commerce, Marketplaces, Hardware, B2C, Financial Services, AI, Automation, Robotics, IoT, Software",https://catapult.vc,Active,catapult-ventures
686,Cathay Capital,Seed/Early-stage,China,Various sectors,https://www.cathaycapital.com/,Active,cathay-capital
7041,Cathay Health,,,,https://health.cathaycapital.com,,cathay-health
582,Cathay Innovation,Seed/Early-stage,France,Various sectors,https://cathayinnovation.com/,Active,cathay-innovation
7042,Cathay-Seaya Latam,,,,https://sclatam.com,,cathay-seaya-latam
7043,Cathexis Ventures,,,,https://www.cathexis.com/,,cathexis-ventures
7044,Cathy Pearl,,,,https://www.cathypearl.com,,cathy-pearl
7045,Cat Rock Capital,,,,https://www.catrockcap.com/,,cat-rock-capital
7046,Causeway Media Partners,,United States,"Media and Entertainment, Sports",https://causeway.vc/,Active,causeway-media-partners
7047,Cava Capital,,United States,,https://cavacapital.com,Active,cava-capital
3473,Cavallino Capital,"Seed, Series A, Series B",United States,,https://www.cavallinollc.com/,,cavallino-capital
7048,Cavallo Ventures,,,,https://www.cavallovc.com/,,cavallo-ventures
3474,CAV Angel Network,Angel,,,https://cavangels.com,Active,cav-angel-network
3475,CAV Angels,"Seed, Series A, Angel",United States,,https://cavangels.com/mission,Active,cav-angels
7049,Cave Creek Capital Management,,United States,,https://www.cavecreekcapital.com/,,cave-creek-capital-management
7051,CA Ventures,,,,https://www.ca-ventures.com/,,ca-ventures
7052,CAVU Consumer Partners,,,,https://www.cavuventures.com,,cavu-consumer-partners
7054,CAVU Ventures,,,,https://www.cavuventures.com,,cavu-ventures
7055,Caygan Capital,,,,https://www.caygan.com,,caygan-capital
7057,Cazenove Capital,,United Kingdom,,https://cazenovecapital.com/,Active,cazenove-capital
7059,CBA Capital Education,,,,https://cbacapital.in/#ECF,Active,cba-capital-education
7060,C&B Capital,,United States,,https://www.croft-bender.com/capital,,cb-capital
7061,CBC Group,,,,https://www.cbcgroup.com.au/,,cbc-group
7064,CBRE,,,,https://www.cbre.us/,,cbre
7066,CB Trust,,,,https://cbtrust.org,Active,cb-trust
7067,C Capital,,,,https://www.c.capital,,c-capital
7070,CC Capital Partners,,,,https://cc.capital,Active,cc-capital-partners
7071,CCEIF Fund,,,,https://ccif.coop,Active,cceif-fund
3476,CCG Venture Capital,"Pre-Seed, Seed",United States,,https://www.comercapital.com/services-at-ccg/venture-capital,,ccg-venture-capital
7072,CC Industries,,,,https://www.ccindustries.net,,cc-industries
7073,CCMP Capital,,United States,"Consumer, Health Care",https://www.ccmpcapital.com/,,ccmp-capital
7074,CCP Equity Partners,,United States,,https://ccpequitypartners.com,Active,ccp-equity-partners
7075,CCS Construction Staffing,,,,https://www.staffccs.com/,,ccs-construction-staffing
7076,CCVA,,,,https://cvacert.org,,ccva
7078,CDG International Co.,,,,https://www.charlesdegaulleairport.co.uk/,,cdg-international-co
663,CDH Investments,Seed/Early-stage,China,Various sectors,https://www.cdhfund.com,Active,cdh-investments
2081,CDIB Capital,"Seed, Series A, Series B, Series C",Hong Kong,"Manufacturing, Consumer, IT, Health Care, Biotechnology, E-Commerce",http://www.cdibcapital.com/,Active,cdib-capital
7079,CDK Global,,,,https://www.cdkglobal.com/us,,cdk-global
7080,CDPQ,,,,https://www.cdpq.com/,,cdpq
7081,CDP VC,,,,https://www.cdp.it/sitointernet/en/venture_capital.page,,cdp-vc
7082,CDP Venture Capital SGR,,Italy,,https://www.cdp.it/sitointernet/it/cdp_venture_capital.page,,cdp-venture-capital-sgr
7084,CEA Private Equity,,United States,,https://www.ceaworldwide.com/private-equity-managed-funds,,cea-private-equity
1161,CEAS Investments,"Pre-Seed, Seed, Series A, Series B, Series C, Early Stage",United States,"AI, Analytics, API, B2B, Automation, Developer Tools, Enterprise, Logistics, Robotics, SaaS, Software, B2B Software, Enterprise Software, Supply Chain, Data Analytics Enterprise Software, Dev Tools, B2B SaaS, Data Analytics, Cloud Infrastructure",https://www.ceasinvestments.com,Active,ceas-investments
7085,CED,,,,https://cednc.org,Active,ced
7086,Cedar Advisors,,Israel,,https://www.themathergroup.com/,,cedar-advisors
7087,CEDAR Audio,,,,https://cedar-audio.com,Active,cedar-audio
900,CedarBridge,Various Stages,United Arab Emirates,"Tech, Healthcare, Education",https://cedar-bridge.com/cedarbridge/,Active,cedarbridge
3478,Cedar Fund,"Seed, Series A, Series B",Israel,,https://www.cedarfund.com/,,cedar-fund
7088,Cedar Grove Partners,,,,https://medium.com/cedar-grove-partners-llc,,cedar-grove-partners
7089,Cedar Mundi Ventures,,,,https://cedarmundi.com,Active,cedar-mundi-ventures
7090,Cedar Point Capital,,,,https://brokercheck.finra.org/firm/145116,Active,cedar-point-capital
7091,Cedars-Sinai Health Ventures,,,,https://csaccelerator.com,,cedars-sinai-health-ventures
7093,Cedar Ventures,,United States,,https://cedarventures.com,Active,cedar-ventures
7094,CEFC,,,,https://www.cefc.church,,cefc
7096,CE Innovation Capital,,,,https://www.capitalenterprise.org/innovation/,,ce-innovation-capital
7098,CEI Ventures,,United States,,https://www.ceiventures.com/,,cei-ventures
7099,Celeres Investments,,,,https://celeresinvestments.com/index,Active,celeres-investments
7101,Celesta Capital,,,,https://www.celesta.vc,,celesta-capital
7102,Celeste Management,,,,https://www.celestemgmt.com/,,celeste-management
7103,Celestra,,,,https://celestra.co.uk,Active,celestra
7104,Celestra Capital,,,,https://www.celesta.vc,,celestra-capital
7106,Celsius Capital,,,,https://celsiuscapital.com,Active,celsius-capital
126,Celtic House Venture Partners,Seed/Series A,Canada,"Tech, Hardware",https://www.celtic.vc/,Active,celtic-house-venture-partners
7108,CEMEX Ventures,,,,https://www.cemexventures.com/,,cemex-ventures
7109,Cencosud Ventures,,,,https://cencosud.vc/en,Active,cencosud-ventures
7110,Cendana Capital,,United States,,https://www.cendanacapital.com/,,cendana-capital
7112,Centana Growth Partners,,United States,SaaS,https://www.centanagrowth.com/,,centana-growth-partners
7113,Centene Corp.,,,,https://www.centene.com/,,centene-corp
7114,Centennial Investors,,United States,,https://www.centennialinvestors.com/,,centennial-investors
7115,Centerbridge Partners,,United States,Real Estate,https://www.centerbridge.com/,,centerbridge-partners
7116,Center Electric,,United States,,https://cen.vc,Active,center-electric
7117,Centerfield Capital,,,,https://www.centerfieldcapital.com/,,centerfield-capital
7118,CenterOak Partners,,United States,,https://centeroakpartners.com,Active,centeroak-partners
7119,Centerview Partners,,United States,,https://centerviewpartners.com,Active,centerview-partners
2083,Central Capital Ventura,"Pre-Seed, Seed, Series A, Series B",Indonesia,"Financial Services, Fintech, Lending and Investments, AI, E-Commerce",https://www.centralcapital.vc/,Active,central-capital-ventura
3481,Central Group,"Series B, Series C",,,https://www.centralgroup.com/,,central-group
3482,Central Illinois Angels,Angel,United States,,https://www.centralillinoisangels.com/,,central-illinois-angels
3483,Central Texas Angel Network,Angel,United States,,https://www.ctan.com/,,central-texas-angel-network
7122,Central Valley Fund,,United States,,https://www.cvfcapitalpartners.com/,,central-valley-fund
7124,Centre Partners,,United States,,https://www.centrepartners.com/,,centre-partners
2084,CentreStone Ventures,"Seed, Series A",Canada,Life Sciences,https://www.centrestoneventures.com/,Active,centrestone-ventures
7125,Centrica,,,,https://www.centrica.com/,,centrica
7127,Centrotec,,,,https://www.centrotec.com,,centrotec
7130,Century Pacific Group,,United States,,https://centurypacificgroup.com,Active,century-pacific-group
7131,Century Park Capital Partners,,United States,,https://centuryparkcapital.com,Active,century-park-capital-partners
7132,Cequel,,,,https://www.cequel3.com/,,cequel
2085,Cerana Capital,"Pre-Seed, Seed, Series A",,Agriculture,https://www.cerana.com/,Active,cerana-capital
7133,Cerberus affiliate,,,,https://www.cerberus.com,,cerberus-affiliate
7135,Cerca Partners,,,,https://cerca-partners.com,Active,cerca-partners
3484,Cerebro Labs,Seed,Philippines,,https://cerebrolabs.io,Active,cerebro-labs
7137,Ceres Partners,,,,http://www.cerespartners.com/,Active,ceres-partners
7138,Cerium Technology Ventures,,,,https://www.cerium-technology.com,,cerium-technology-ventures
7140,Ceros Capital Markets,,,,https://ceroscapitalmarkets.com,Active,ceros-capital-markets
2086,CerraCap Ventures,"Seed, Series A, Series B",United States,"Privacy and Security, AI, Software",https://www.cerracap.com/,Active,cerracap-ventures
7141,Certares,,,,https://certares.com,Active,certares
7142,Cerulean Ventures,,,,https://cerulean.vc,Active,cerulean-ventures
7143,CFAO Group,,,,https://www.cfaogroup.com/en/homepage,,cfao-group
7144,CF Private Equity,,,,https://www.cfcapllc.com,,cf-private-equity
7145,cFund,,,,https://wavegp.com/funds/cfund/,,cfund
7146,CGC Ventures,,,,https://continentalgrain.com,Active,cgc-ventures
7147,CG Health Ventures,,Spain,Health Care,https://www.cghealthventures.com,,cg-health-ventures
7148,CGS Private Equity,,Switzerland,Software,https://cgs-management.com,Active,cgs-private-equity
7149,Chaac Ventures,,United States,,https://www.chaacventures.com/,,chaac-ventures
7150,Chai Angels,,,,https://www.chai-ventures.com/,,chai-angels
7152,Chain Partners,,,,https://chain.partners,Active,chain-partners
7153,Champion Hill Ventures,,,,https://www.championhillventures.com,,champion-hill-ventures
7154,Champlain Capital Partners,,United States,,https://www.champlaincapital.com/,,champlain-capital-partners
7156,Chandaria Capital,,,,https://www.chandariacapital.com,,chandaria-capital
2087,Chandigarh Angels Network,"Seed, Angel",,E-Commerce,https://chandigarhangelsnetwork.com,Active,chandigarh-angels-network
7157,Change Capital Partners,,United States,,https://changecapitalpartners.com,Active,change-capital-partners
193,Change Ventures,"Seed, Early Stages",Estonia,Tech,https://www.changeventures.com,Active,change-ventures
7160,Channel 4 Ventures,,,,https://www.channel4ventures.com:443/,,channel-4-ventures
7161,Chanzo Capital,,,,https://www.chanzocapital.com/,,chanzo-capital
7162,Chaos Capital,,,,https://chaotic.capital,Active,chaos-capital
7163,Chaos Ventures,,,,https://venture.angellist.com/chaos-ventures/syndicate?utm_campaign=syndicate_direct_link,,chaos-ventures
7164,Chapford Capital Group,,,,https://www.chapfordcapitalgroup.com,,chapford-capital-group
3488,ChapmanV,Seed,,,https://www.chapmanv.com/,,chapmanv
7165,Chapter One,,,,https://chapteronerestaurant.com,Active,chapter-one
7166,Chapter One Ventures,,,,https://chapterone.com,Active,chapter-one-ventures
7167,Charger Investment Partners,,,,https://www.chargerinv.com/,,charger-investment-partners
7168,Charge VC,,,,https://charge.vc,Active,charge-vc
7169,Chariot Gold,,,,https://www.idahogoldmining.com/claim/chariot-gold,,chariot-gold
7170,Charles and Helen Schwab Foundation,,,,https://www.schwabfoundation.org/,,charles-and-helen-schwab-foundation
7171,Charlesbank Capital Partners,,United States,,https://www.charlesbank.com/,,charlesbank-capital-partners
7172,Charles River Labs,,,,https://www.criver.com/,,charles-river-labs
244,Charles River Ventures,Seed/Series A,United States,"Technology, Media, Consumer",https://www.crv.com,Active,charles-river-ventures
7173,Charles Schwab,,,,https://www.schwab.com,,charles-schwab
7174,Charles Stewart Mott Foundation,,United States,,https://www.mott.org/,,charles-stewart-mott-foundation
3489,Charleston Angel Partners,"Seed, Angel",United States,,https://www.chapsc.com/,,charleston-angel-partners
3490,Charlotte Angel Fund,"Seed, Angel",United States,,https://www.cltangelfund.com/,,charlotte-angel-fund
7175,Charlotte Street Capital,,United Kingdom,Agnostic,https://www.charlottestreetcapital.com/,,charlotte-street-capital
3491,Charlottesville Angel Network,Angel,,,https://cvilleangelnetwork.net,,charlottesville-angel-network
3492,Charmides Capital,"Seed, Series A, Series B",United States,,https://charmidescapital.com,Active,charmides-capital
7176,Charoen Pokphand Group,,,,https://www.cpgroupglobal.com/,,charoen-pokphand-group
7177,Charter Communications,,,,https://www.spectrum.com/,,charter-communications
7178,Charterhouse Capital Partners,,,,https://www.charterhouse.co.uk/,,charterhouse-capital-partners
7179,Charterhouse Group,,United States,,https://www.charterhousestrategic.com/team,,charterhouse-group
7181,Charter Oak Equity,,United States,,https://www.charteroak-equity.com/,,charter-oak-equity
7182,Chart Industries,,,,https://www.chartindustries.com/,,chart-industries
7183,Chartline Capital Partners,,United States,,https://www.chartline.com/,,chartline-capital-partners
3493,Chase Capital Partners,"Series A, Series B",United States,,https://www.chase.com/,,chase-capital-partners
7185,Chase Impact Finance & Advisory,,,,https://www.jpmorganchase.com/impact/our-approach/impact-finance,,chase-impact-finance--advisory
1162,Chasing Rainbows,"Pre-Seed, Seed",United States,Agnostic,https://www.chasingrainbows.vc,Active,chasing-rainbows
7186,Chasing Value Asset Management,,,,https://www.chasingvalue.com/,,chasing-value-asset-management
7188,Chaucer Group,,,,https://www.chaucergroup.com,,chaucer-group
7189,Chazen Capital Partners,,United States,,https://chazen.com,Active,chazen-capital-partners
7190,CHB Capital Partners,,United States,,https://chbcapital.com,Active,chb-capital-partners
7191,Checchi Capital,,,,https://checchicapital.com,Active,checchi-capital
7192,Cheever Capital Management,,United States,,https://cheevercapitalmgmt.com,Active,cheever-capital-management
7193,Chemical Angel Fund,,,,https://chemicalangels.com,Active,chemical-angel-fund
3494,Chemical Angel Network,Angel,United States,,https://chemicalangels.com,Active,chemical-angel-network
7194,Chenhui Venture Partners,,,,https://chvc.com.cn,Active,chenhui-venture-partners
